temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,date,frost_day,heat_day,severe_heat_day,dry_day,dry_streak,strong_wind_day,dust_storm_risk,rainy_day,continuous_rain_streak,temp_range,temp_avg,cluster_label
31.4,16.4,0.0,20.9,24,2023-06-08,False,False,False,True,1,True,True,False,0,15.0,23.9,0
33.0,17.5,0.0,22.4,21,2023-06-09,False,False,False,True,2,True,True,False,0,15.5,25.25,0
33.0,15.9,0.0,18.4,25,2023-06-10,False,False,False,True,3,True,True,False,0,17.1,24.45,0
32.0,19.0,0.0,21.5,25,2023-06-11,False,False,False,True,4,True,True,False,0,13.0,25.5,0
29.5,16.4,0.0,17.6,23,2023-06-12,False,False,False,True,5,True,True,False,0,13.100000000000001,22.95,0
31.4,15.6,0.0,13.1,22,2023-06-13,False,False,False,True,6,False,False,False,0,15.799999999999999,23.5,0
34.3,16.1,0.0,18.5,22,2023-06-14,False,False,False,True,7,True,True,False,0,18.199999999999996,25.2,0
33.8,19.8,0.0,27.1,26,2023-06-15,False,False,False,True,8,True,True,False,0,13.999999999999996,26.799999999999997,0
31.4,21.0,0.0,29.9,38,2023-06-16,False,False,False,True,9,True,False,False,0,10.399999999999999,26.2,0
29.8,18.9,0.0,17.1,45,2023-06-17,False,False,False,True,10,True,False,False,0,10.900000000000002,24.35,0
21.8,16.4,9.1,12.3,80,2023-06-18,False,False,False,False,1,False,False,True,2,5.400000000000002,19.1,2
33.1,15.1,0.0,19.1,49,2023-06-19,False,False,False,True,2,True,False,False,0,18.0,24.1,0
31.5,18.0,0.0,16.9,33,2023-06-20,False,False,False,True,3,False,False,False,0,13.5,24.75,0
34.2,17.8,0.0,12.9,31,2023-06-21,False,False,False,True,4,False,False,False,0,16.400000000000002,26.0,0
35.2,19.5,0.0,16.6,25,2023-06-22,False,True,False,True,5,False,True,False,0,15.700000000000003,27.35,0
34.8,21.5,0.0,23.5,31,2023-06-23,False,False,False,True,6,True,False,False,0,13.299999999999997,28.15,0
29.5,20.4,1.6,23.3,44,2023-06-24,False,False,False,False,1,True,False,True,2,9.100000000000001,24.95,0
30.8,18.1,0.2,21.5,48,2023-06-25,False,False,False,True,2,True,False,False,0,12.7,24.450000000000003,0
32.8,17.5,0.0,11.5,42,2023-06-26,False,False,False,True,3,False,False,False,0,15.299999999999997,25.15,0
32.0,19.5,0.0,33.3,38,2023-06-27,False,False,False,True,4,True,False,False,0,12.5,25.75,0
31.1,17.9,0.0,14.8,45,2023-06-28,False,False,False,True,5,False,False,False,0,13.200000000000003,24.5,0
33.8,16.8,0.0,14.0,33,2023-06-29,False,False,False,True,6,False,False,False,0,16.999999999999996,25.299999999999997,0
36.5,19.3,0.0,24.2,29,2023-06-30,False,True,False,True,7,True,True,False,0,17.2,27.9,0
33.3,23.0,0.0,14.7,34,2023-07-01,False,False,False,True,8,False,False,False,0,10.299999999999997,28.15,0
33.8,20.2,10.7,16.2,49,2023-07-02,False,False,False,False,1,False,False,True,2,13.599999999999998,27.0,2
24.0,16.5,7.8,15.0,71,2023-07-03,False,False,False,False,1,False,False,True,3,7.5,20.25,2
30.5,16.0,0.0,15.6,41,2023-07-04,False,False,False,True,2,False,False,False,0,14.5,23.25,0
34.0,15.4,0.0,16.1,42,2023-07-05,False,False,False,True,3,False,False,False,0,18.6,24.7,0
34.5,18.4,0.0,16.9,31,2023-07-06,False,False,False,True,4,False,False,False,0,16.1,26.45,0
32.9,17.8,0.0,18.9,33,2023-07-07,False,False,False,True,5,True,False,False,0,15.099999999999998,25.35,0
34.4,18.0,0.0,19.0,37,2023-07-08,False,False,False,True,6,True,False,False,0,16.4,26.2,0
35.7,19.3,0.0,12.6,33,2023-07-09,False,True,False,True,7,False,False,False,0,16.400000000000002,27.5,0
33.0,24.2,0.1,27.1,38,2023-07-10,False,False,False,True,8,True,False,False,0,8.8,28.6,0
28.6,20.4,9.8,20.3,67,2023-07-11,False,False,False,False,1,True,False,True,2,8.200000000000003,24.5,2
26.5,17.6,2.9,15.3,73,2023-07-12,False,False,False,False,1,False,False,True,3,8.899999999999999,22.05,2
27.6,16.8,0.4,18.2,56,2023-07-13,False,False,False,True,2,True,False,False,0,10.8,22.200000000000003,2
27.3,17.2,0.0,22.0,48,2023-07-14,False,False,False,True,3,True,False,False,0,10.100000000000001,22.25,0
31.4,16.5,0.0,15.5,50,2023-07-15,False,False,False,True,4,False,False,False,0,14.899999999999999,23.95,0
31.5,15.4,0.0,12.0,42,2023-07-16,False,False,False,True,5,False,False,False,0,16.1,23.45,0
33.7,16.9,0.0,14.0,43,2023-07-17,False,False,False,True,6,False,False,False,0,16.800000000000004,25.3,0
33.5,20.2,0.0,14.2,41,2023-07-18,False,False,False,True,7,False,False,False,0,13.3,26.85,0
32.0,19.9,0.0,17.0,45,2023-07-19,False,False,False,True,8,True,False,False,0,12.100000000000001,25.95,0
30.2,20.0,0.8,20.5,50,2023-07-20,False,False,False,True,9,True,False,False,0,10.2,25.1,0
28.8,17.4,0.0,11.9,53,2023-07-21,False,False,False,True,10,False,False,False,0,11.400000000000002,23.1,2
31.8,16.6,0.0,11.0,49,2023-07-22,False,False,False,True,11,False,False,False,0,15.2,24.200000000000003,0
34.1,18.6,0.0,15.6,42,2023-07-23,False,False,False,True,12,False,False,False,0,15.5,26.35,0
33.0,19.2,0.0,11.8,47,2023-07-24,False,False,False,True,13,False,False,False,0,13.8,26.1,0
35.4,20.4,0.0,10.9,50,2023-07-25,False,True,False,True,14,False,False,False,0,15.0,27.9,0
32.0,22.9,0.1,18.7,51,2023-07-26,False,False,False,True,15,True,False,False,0,9.100000000000001,27.45,0
27.8,18.9,2.9,12.7,68,2023-07-27,False,False,False,False,1,False,False,True,2,8.900000000000002,23.35,2
30.5,18.5,0.0,16.6,61,2023-07-28,False,False,False,True,2,False,False,False,0,12.0,24.5,2
29.8,19.0,2.0,15.9,63,2023-07-29,False,False,False,False,1,False,False,True,2,10.8,24.4,2
31.5,19.7,0.1,11.0,59,2023-07-30,False,False,False,True,2,False,False,False,0,11.8,25.6,2
31.9,20.6,0.0,16.2,58,2023-07-31,False,False,False,True,3,False,False,False,0,11.299999999999997,26.25,2
34.2,22.5,0.3,19.0,58,2023-08-01,False,False,False,True,4,True,False,False,0,11.700000000000003,28.35,0
35.8,22.4,0.0,10.8,52,2023-08-02,False,True,False,True,5,False,False,False,0,13.399999999999999,29.099999999999998,0
33.4,24.7,1.5,19.2,52,2023-08-03,False,False,False,False,1,True,False,True,2,8.7,29.049999999999997,2
29.6,22.5,0.4,20.7,52,2023-08-04,False,False,False,True,2,True,False,False,0,7.100000000000001,26.05,2
32.9,19.8,0.0,11.7,55,2023-08-05,False,False,False,True,3,False,False,False,0,13.099999999999998,26.35,0
31.6,22.7,0.0,18.3,46,2023-08-06,False,False,False,True,4,True,False,False,0,8.900000000000002,27.15,0
34.8,21.1,0.0,24.0,47,2023-08-07,False,False,False,True,5,True,False,False,0,13.699999999999996,27.95,0
33.8,20.4,0.0,23.4,57,2023-08-08,False,False,False,True,6,True,False,False,0,13.399999999999999,27.099999999999998,0
33.5,22.5,3.4,16.3,57,2023-08-09,False,False,False,False,1,False,False,True,2,11.0,28.0,2
33.2,23.0,0.1,14.2,62,2023-08-10,False,False,False,True,2,False,False,False,0,10.200000000000003,28.1,2
27.1,19.3,6.3,22.1,67,2023-08-11,False,False,False,False,1,True,False,True,2,7.800000000000001,23.200000000000003,2
33.0,16.6,0.0,16.6,57,2023-08-12,False,False,False,True,2,False,False,False,0,16.4,24.8,0
34.0,19.2,0.0,12.0,49,2023-08-13,False,False,False,True,3,False,False,False,0,14.8,26.6,0
32.8,21.9,0.0,10.1,47,2023-08-14,False,False,False,True,4,False,False,False,0,10.899999999999999,27.349999999999998,0
34.9,22.8,0.0,16.4,48,2023-08-15,False,False,False,True,5,False,False,False,0,12.099999999999998,28.85,0
33.8,22.5,0.4,15.2,45,2023-08-16,False,False,False,True,6,False,False,False,0,11.299999999999997,28.15,0
27.6,19.4,0.2,16.9,46,2023-08-17,False,False,False,True,7,False,False,False,0,8.200000000000003,23.5,2
31.6,15.2,0.0,11.8,37,2023-08-18,False,False,False,True,8,False,False,False,0,16.400000000000002,23.4,0
32.3,19.8,0.0,12.3,31,2023-08-19,False,False,False,True,9,False,False,False,0,12.499999999999996,26.049999999999997,0
32.2,18.7,0.0,17.2,38,2023-08-20,False,False,False,True,10,True,False,False,0,13.500000000000004,25.450000000000003,0
31.9,17.8,0.0,18.9,30,2023-08-21,False,False,False,True,11,True,True,False,0,14.099999999999998,24.85,0
32.3,16.4,0.0,19.2,27,2023-08-22,False,False,False,True,12,True,True,False,0,15.899999999999999,24.349999999999998,0
27.9,16.5,0.5,27.0,34,2023-08-23,False,False,False,True,13,True,False,False,0,11.399999999999999,22.2,0
30.0,15.9,0.3,15.0,36,2023-08-24,False,False,False,True,14,False,False,False,0,14.1,22.95,0
20.5,14.2,30.2,26.3,84,2023-08-25,False,False,False,False,1,True,False,True,2,6.300000000000001,17.35,2
20.9,12.9,0.0,17.4,67,2023-08-26,False,False,False,True,2,True,False,False,0,7.999999999999998,16.9,2
24.1,12.4,0.7,17.6,69,2023-08-27,False,False,False,True,3,True,False,False,0,11.700000000000001,18.25,2
26.3,12.8,0.0,9.4,66,2023-08-28,False,False,False,True,4,False,False,False,0,13.5,19.55,2
28.2,14.4,0.0,11.6,57,2023-08-29,False,False,False,True,5,False,False,False,0,13.799999999999999,21.3,2
28.8,14.4,0.0,16.2,50,2023-08-30,False,False,False,True,6,False,False,False,0,14.4,21.6,0
28.4,16.2,0.0,9.8,51,2023-08-31,False,False,False,True,7,False,False,False,0,12.2,22.299999999999997,2
30.1,17.1,0.0,13.0,52,2023-09-01,False,False,False,True,8,False,False,False,0,13.0,23.6,0
32.2,17.6,0.0,14.4,43,2023-09-02,False,False,False,True,9,False,False,False,0,14.600000000000001,24.900000000000002,0
32.0,15.6,0.0,12.3,41,2023-09-03,False,False,False,True,10,False,False,False,0,16.4,23.8,0
33.6,18.6,0.0,24.5,43,2023-09-04,False,False,False,True,11,True,False,False,0,15.0,26.1,0
31.6,18.4,0.0,25.8,44,2023-09-05,False,False,False,True,12,True,False,False,0,13.200000000000003,25.0,0
31.0,21.5,0.0,23.1,46,2023-09-06,False,False,False,True,13,True,False,False,0,9.5,26.25,0
23.1,18.1,0.6,13.7,62,2023-09-07,False,False,False,True,14,False,False,False,0,5.0,20.6,2
18.3,12.6,7.1,10.8,76,2023-09-08,False,False,False,False,1,False,False,True,2,5.700000000000001,15.45,2
24.6,11.6,0.0,9.0,77,2023-09-09,False,False,False,True,2,False,False,False,0,13.000000000000002,18.1,2
28.3,13.6,0.0,11.2,67,2023-09-10,False,False,False,True,3,False,False,False,0,14.700000000000001,20.95,2
28.4,16.5,0.0,13.4,49,2023-09-11,False,False,False,True,4,False,False,False,0,11.899999999999999,22.45,0
27.9,13.8,0.0,9.2,51,2023-09-12,False,False,False,True,5,False,False,False,0,14.099999999999998,20.85,0
29.4,13.9,0.1,13.6,53,2023-09-13,False,False,False,True,6,False,False,False,0,15.499999999999998,21.65,0
29.2,16.0,2.1,19.1,60,2023-09-14,False,False,False,False,1,True,False,True,2,13.2,22.6,0
27.5,15.2,0.6,14.2,62,2023-09-15,False,False,False,True,2,False,False,False,0,12.3,21.35,2
29.8,14.6,0.3,33.4,62,2023-09-16,False,False,False,True,3,True,False,False,0,15.200000000000001,22.2,0
24.6,17.1,0.4,32.7,53,2023-09-17,False,False,False,True,4,True,False,False,0,7.5,20.85,0
24.2,14.1,0.0,25.6,49,2023-09-18,False,False,False,True,5,True,False,False,0,10.1,19.15,0
25.0,13.1,0.0,17.2,44,2023-09-19,False,False,False,True,6,True,False,False,0,11.9,19.05,0
23.3,13.2,0.0,14.6,54,2023-09-20,False,False,False,True,7,False,False,False,0,10.100000000000001,18.25,2
24.8,11.0,0.0,14.1,55,2023-09-21,False,False,False,True,8,False,False,False,0,13.8,17.9,0
23.4,13.1,0.0,20.4,64,2023-09-22,False,False,False,True,9,True,False,False,0,10.299999999999999,18.25,2
20.3,13.9,0.3,16.2,66,2023-09-23,False,False,False,True,10,False,False,False,0,6.4,17.1,2
22.1,13.2,2.2,11.6,69,2023-09-24,False,False,False,False,1,False,False,True,2,8.900000000000002,17.65,2
24.2,13.5,0.0,14.0,58,2023-09-25,False,False,False,True,2,False,False,False,0,10.7,18.85,2
23.5,13.6,0.0,12.6,49,2023-09-26,False,False,False,True,3,False,False,False,0,9.9,18.55,2
19.3,11.9,0.2,13.7,48,2023-09-27,False,False,False,True,4,False,False,False,0,7.4,15.600000000000001,2
22.1,10.2,3.2,11.4,79,2023-09-28,False,False,False,False,1,False,False,True,2,11.900000000000002,16.15,2
21.1,8.3,0.0,10.0,43,2023-09-29,False,False,False,True,2,False,False,False,0,12.8,14.700000000000001,0
22.8,8.1,0.0,16.2,46,2023-09-30,False,False,False,True,3,False,False,False,0,14.700000000000001,15.45,0
20.1,11.6,0.0,13.4,58,2023-10-01,False,False,False,True,4,False,False,False,0,8.500000000000002,15.850000000000001,2
22.8,9.9,0.0,8.2,66,2023-10-02,False,False,False,True,5,False,False,False,0,12.9,16.35,2
23.2,9.9,0.0,9.4,67,2023-10-03,False,False,False,True,6,False,False,False,0,13.299999999999999,16.55,2
20.2,12.3,0.0,22.7,45,2023-10-04,False,False,False,True,7,True,False,False,0,7.899999999999999,16.25,0
12.6,10.4,7.3,10.1,68,2023-10-05,False,False,False,False,1,False,False,True,2,2.1999999999999993,11.5,2
17.2,8.5,0.2,12.2,74,2023-10-06,False,False,False,True,2,False,False,False,0,8.7,12.85,2
19.8,7.3,0.0,11.3,71,2023-10-07,False,False,False,True,3,False,False,False,0,12.5,13.55,2
17.4,6.1,0.0,16.9,56,2023-10-08,False,False,False,True,4,False,False,False,0,11.299999999999999,11.75,2
17.8,4.7,0.0,12.9,56,2023-10-09,False,False,False,True,5,False,False,False,0,13.100000000000001,11.25,2
19.9,8.1,0.0,6.4,67,2023-10-10,False,False,False,True,6,False,False,False,0,11.799999999999999,14.0,2
20.5,9.3,1.4,13.3,74,2023-10-11,False,False,False,False,1,False,False,True,2,11.2,14.9,2
16.7,10.6,0.4,10.6,74,2023-10-12,False,False,False,True,2,False,False,False,0,6.1,13.649999999999999,2
19.8,7.2,0.0,8.4,53,2023-10-13,False,False,False,True,3,False,False,False,0,12.600000000000001,13.5,2
20.2,5.8,0.0,10.0,50,2023-10-14,False,False,False,True,4,False,False,False,0,14.399999999999999,13.0,0
19.9,5.6,0.0,10.2,55,2023-10-15,False,False,False,True,5,False,False,False,0,14.299999999999999,12.75,2
20.4,6.1,0.0,9.6,59,2023-10-16,False,False,False,True,6,False,False,False,0,14.299999999999999,13.25,2
15.6,7.1,1.1,13.7,67,2023-10-17,False,False,False,False,1,False,False,True,2,8.5,11.35,2
16.9,3.7,0.0,9.1,65,2023-10-18,False,False,False,True,2,False,False,False,0,13.2,10.299999999999999,2
14.3,7.0,0.8,15.6,54,2023-10-19,False,False,False,True,3,False,False,False,0,7.300000000000001,10.65,2
15.3,3.7,0.0,9.0,64,2023-10-20,False,False,False,True,4,False,False,False,0,11.600000000000001,9.5,2
16.9,3.0,0.0,10.7,64,2023-10-21,False,False,False,True,5,False,False,False,0,13.899999999999999,9.95,2
18.5,3.2,0.0,7.3,60,2023-10-22,False,False,False,True,6,False,False,False,0,15.3,10.85,2
20.1,4.1,0.0,11.3,39,2023-10-23,False,False,False,True,7,False,False,False,0,16.0,12.100000000000001,0
22.2,4.0,0.0,11.6,48,2023-10-24,False,False,False,True,8,False,False,False,0,18.2,13.1,0
19.8,4.4,0.0,15.0,43,2023-10-25,False,False,False,True,9,False,False,False,0,15.4,12.100000000000001,0
18.6,3.8,0.0,9.4,51,2023-10-26,False,False,False,True,10,False,False,False,0,14.8,11.200000000000001,1
19.1,6.1,0.0,8.4,51,2023-10-27,False,False,False,True,11,False,False,False,0,13.000000000000002,12.600000000000001,2
21.3,5.8,0.0,11.9,51,2023-10-28,False,False,False,True,12,False,False,False,0,15.5,13.55,0
19.9,3.8,0.0,10.3,40,2023-10-29,False,False,False,True,13,False,False,False,0,16.099999999999998,11.85,0
22.4,3.8,0.0,19.7,38,2023-10-30,False,False,False,True,14,True,False,False,0,18.599999999999998,13.1,0
23.5,7.2,0.0,19.6,28,2023-10-31,False,False,False,True,15,True,True,False,0,16.3,15.35,0
21.1,8.3,0.0,16.2,49,2023-11-01,False,False,False,True,16,False,False,False,0,12.8,14.700000000000001,0
16.1,7.7,0.0,14.2,37,2023-11-02,False,False,False,True,17,False,False,False,0,8.400000000000002,11.9,2
15.8,3.8,0.0,11.6,39,2023-11-03,False,False,False,True,18,False,False,False,0,12.0,9.8,1
8.5,4.0,3.2,15.2,70,2023-11-04,False,False,False,False,1,False,False,True,2,4.5,6.25,2
5.1,-2.5,0.2,19.3,49,2023-11-05,True,False,False,True,2,True,False,False,0,7.6,1.2999999999999998,1
6.9,-5.7,0.0,9.4,59,2023-11-06,True,False,False,True,3,False,False,False,0,12.600000000000001,0.6000000000000001,1
12.2,-2.2,0.0,9.5,54,2023-11-07,True,False,False,True,4,False,False,False,0,14.399999999999999,5.0,1
8.1,-3.5,0.0,14.6,50,2023-11-08,True,False,False,True,5,False,False,False,0,11.6,2.3,1
4.5,-4.7,0.0,18.7,42,2023-11-09,True,False,False,True,6,True,False,False,0,9.2,-0.10000000000000009,1
4.8,-4.2,0.0,18.5,38,2023-11-10,True,False,False,True,7,True,False,False,0,9.0,0.2999999999999998,1
2.0,-5.7,0.0,16.4,40,2023-11-11,True,False,False,True,8,False,False,False,0,7.7,-1.85,1
2.0,-6.7,0.0,8.2,36,2023-11-12,True,False,False,True,9,False,False,False,0,8.7,-2.35,1
5.9,-4.1,0.0,11.9,42,2023-11-13,True,False,False,True,10,False,False,False,0,10.0,0.9000000000000004,1
7.4,-4.2,0.0,9.7,60,2023-11-14,True,False,False,True,11,False,False,False,0,11.600000000000001,1.6,1
4.3,-2.5,0.0,21.9,50,2023-11-15,True,False,False,True,12,True,False,False,0,6.8,0.8999999999999999,1
6.8,-4.9,0.0,9.8,44,2023-11-16,True,False,False,True,13,False,False,False,0,11.7,0.9499999999999997,1
8.6,-4.9,0.0,7.4,46,2023-11-17,True,False,False,True,14,False,False,False,0,13.5,1.8499999999999996,1
12.6,-4.6,0.0,10.0,36,2023-11-18,True,False,False,True,15,False,False,False,0,17.2,4.0,1
9.6,-4.4,0.0,9.5,44,2023-11-19,True,False,False,True,16,False,False,False,0,14.0,2.5999999999999996,1
10.5,-4.1,0.0,11.5,54,2023-11-20,True,False,False,True,17,False,False,False,0,14.6,3.2,1
9.3,-3.7,0.3,17.3,46,2023-11-21,True,False,False,True,18,True,False,False,0,13.0,2.8000000000000003,1
8.2,-8.6,0.0,33.4,48,2023-11-22,True,False,False,True,19,True,False,False,0,16.799999999999997,-0.20000000000000018,1
-2.1,-9.1,0.0,22.3,52,2023-11-23,True,False,False,True,20,True,False,False,0,7.0,-5.6,1
3.9,-7.8,0.0,15.9,44,2023-11-24,True,False,False,True,21,False,False,False,0,11.7,-1.95,1
4.6,-5.8,0.0,10.4,42,2023-11-25,True,False,False,True,22,False,False,False,0,10.399999999999999,-0.6000000000000001,1
10.0,-5.6,0.0,21.3,43,2023-11-26,True,False,False,True,23,True,False,False,0,15.6,2.2,1
7.4,-4.6,0.0,16.5,47,2023-11-27,True,False,False,True,24,False,False,False,0,12.0,1.4000000000000004,1
5.6,-7.0,0.0,19.4,47,2023-11-28,True,False,False,True,25,True,False,False,0,12.6,-0.7000000000000002,1
-2.8,-10.6,0.0,17.6,34,2023-11-29,True,False,False,True,26,True,False,False,0,7.8,-6.699999999999999,1
-0.3,-9.8,0.0,10.7,34,2023-11-30,True,False,False,True,27,False,False,False,0,9.5,-5.050000000000001,1
1.0,-10.1,0.0,7.6,35,2023-12-01,True,False,False,True,28,False,False,False,0,11.1,-4.55,1
1.8,-8.6,0.0,6.3,41,2023-12-02,True,False,False,True,29,False,False,False,0,10.4,-3.4,1
7.2,-7.8,0.0,13.9,37,2023-12-03,True,False,False,True,30,False,False,False,0,15.0,-0.2999999999999998,1
10.4,-4.7,0.0,20.1,31,2023-12-04,True,False,False,True,31,True,False,False,0,15.100000000000001,2.85,1
7.7,-3.3,0.0,19.0,39,2023-12-05,True,False,False,True,32,True,False,False,0,11.0,2.2,1
10.5,-2.8,0.0,28.5,35,2023-12-06,True,False,False,True,33,True,False,False,0,13.3,3.85,1
12.9,4.4,0.0,30.9,19,2023-12-07,False,False,False,True,34,True,True,False,0,8.5,8.65,0
12.2,-1.1,0.0,17.0,27,2023-12-08,True,False,False,True,35,True,True,False,0,13.299999999999999,5.55,1
7.5,-2.2,0.0,19.6,35,2023-12-09,True,False,False,True,36,True,False,False,0,9.7,2.65,1
4.4,-3.2,0.2,16.8,42,2023-12-10,True,False,False,True,37,False,False,False,0,7.6000000000000005,0.6000000000000001,1
1.7,-5.4,0.0,15.1,53,2023-12-11,True,False,False,True,38,False,False,False,0,7.1000000000000005,-1.85,1
6.6,-6.2,0.0,16.0,54,2023-12-12,True,False,False,True,39,False,False,False,0,12.8,0.19999999999999973,1
4.6,-5.2,0.0,8.6,78,2023-12-13,True,False,False,True,40,False,False,False,0,9.8,-0.30000000000000027,1
-1.7,-9.4,1.9,19.8,72,2023-12-14,True,False,False,False,1,True,False,True,2,7.7,-5.55,1
-8.2,-16.9,0.1,22.9,41,2023-12-15,True,False,False,True,2,True,False,False,0,8.7,-12.549999999999999,1
-9.3,-19.1,0.0,14.9,50,2023-12-16,True,False,False,True,3,False,False,False,0,9.8,-14.200000000000001,1
-5.9,-18.4,0.0,16.4,50,2023-12-17,True,False,False,True,4,False,False,False,0,12.499999999999998,-12.149999999999999,1
-0.9,-13.8,0.0,20.9,47,2023-12-18,True,False,False,True,5,True,False,False,0,12.9,-7.3500000000000005,1
-8.5,-17.6,0.0,21.7,44,2023-12-19,True,False,False,True,6,True,False,False,0,9.100000000000001,-13.05,1
-11.6,-22.0,0.0,24.2,52,2023-12-20,True,False,False,True,7,True,False,False,0,10.4,-16.8,1
-10.9,-19.6,0.0,11.7,41,2023-12-21,True,False,False,True,8,False,False,False,0,8.700000000000001,-15.25,1
-3.8,-16.1,0.0,13.2,42,2023-12-22,True,False,False,True,9,False,False,False,0,12.3,-9.950000000000001,1
-3.8,-13.9,0.0,17.2,59,2023-12-23,True,False,False,True,10,True,False,False,0,10.100000000000001,-8.85,1
-3.0,-15.4,0.0,6.6,67,2023-12-24,True,False,False,True,11,False,False,False,0,12.4,-9.2,1
2.0,-12.9,0.0,9.8,62,2023-12-25,True,False,False,True,12,False,False,False,0,14.9,-5.45,1
0.3,-11.9,0.0,8.7,63,2023-12-26,True,False,False,True,13,False,False,False,0,12.200000000000001,-5.8,1
1.2,-11.7,0.0,9.7,63,2023-12-27,True,False,False,True,14,False,False,False,0,12.899999999999999,-5.25,1
2.8,-10.2,0.0,12.3,57,2023-12-28,True,False,False,True,15,False,False,False,0,13.0,-3.6999999999999997,1
5.9,-7.8,0.0,30.9,48,2023-12-29,True,False,False,True,16,True,False,False,0,13.7,-0.9499999999999997,1
3.8,-7.5,0.0,11.2,47,2023-12-30,True,False,False,True,17,False,False,False,0,11.3,-1.85,1
1.9,-7.1,0.0,12.3,56,2023-12-31,True,False,False,True,18,False,False,False,0,9.0,-2.5999999999999996,1
2.8,-7.7,0.0,10.7,53,2024-01-01,True,False,False,True,19,False,False,False,0,10.5,-2.45,1
3.4,-6.0,0.0,14.1,46,2024-01-02,True,False,False,True,20,False,False,False,0,9.4,-1.3,1
7.9,-7.8,0.0,20.9,49,2024-01-03,True,False,False,True,21,True,False,False,0,15.7,0.050000000000000266,1
3.8,-6.7,0.0,14.2,40,2024-01-04,True,False,False,True,22,False,False,False,0,10.5,-1.4500000000000002,1
4.2,-8.9,0.0,13.2,36,2024-01-05,True,False,False,True,23,False,False,False,0,13.100000000000001,-2.35,1
-2.5,-12.2,0.0,12.3,37,2024-01-06,True,False,False,True,24,False,False,False,0,9.7,-7.35,1
0.9,-11.4,0.0,9.7,40,2024-01-07,True,False,False,True,25,False,False,False,0,12.3,-5.25,1
4.3,-11.8,0.0,15.5,46,2024-01-08,True,False,False,True,26,False,False,False,0,16.1,-3.7500000000000004,1
3.0,-7.4,0.0,18.1,49,2024-01-09,True,False,False,True,27,True,False,False,0,10.4,-2.2,1
5.4,-9.6,0.0,10.7,50,2024-01-10,True,False,False,True,28,False,False,False,0,15.0,-2.0999999999999996,1
7.8,-7.8,0.0,13.0,34,2024-01-11,True,False,False,True,29,False,False,False,0,15.6,0.0,1
6.4,-6.6,0.0,8.0,38,2024-01-12,True,False,False,True,30,False,False,False,0,13.0,-0.09999999999999964,1
6.3,-6.6,0.0,16.3,40,2024-01-13,True,False,False,True,31,False,False,False,0,12.899999999999999,-0.1499999999999999,1
0.1,-7.8,0.0,12.4,63,2024-01-14,True,False,False,True,32,False,False,False,0,7.8999999999999995,-3.85,1
2.8,-8.1,0.0,12.7,54,2024-01-15,True,False,False,True,33,False,False,False,0,10.899999999999999,-2.65,1
4.8,-6.8,0.0,9.0,63,2024-01-16,True,False,False,True,34,False,False,False,0,11.6,-1.0,1
4.4,-8.0,0.0,11.1,75,2024-01-17,True,False,False,True,35,False,False,False,0,12.4,-1.7999999999999998,1
4.1,-5.2,3.4,11.7,77,2024-01-18,True,False,False,False,1,False,False,True,2,9.3,-0.5500000000000003,1
3.8,-3.7,0.0,15.3,81,2024-01-19,True,False,False,True,2,False,False,False,0,7.5,0.04999999999999982,1
-3.5,-10.9,0.0,18.9,54,2024-01-20,True,False,False,True,3,True,False,False,0,7.4,-7.2,1
-9.7,-16.5,0.0,19.0,45,2024-01-21,True,False,False,True,4,True,False,False,0,6.800000000000001,-13.1,1
-10.7,-17.2,0.0,15.6,50,2024-01-22,True,False,False,True,5,False,False,False,0,6.5,-13.95,1
-9.1,-19.6,0.0,12.0,48,2024-01-23,True,False,False,True,6,False,False,False,0,10.500000000000002,-14.350000000000001,1
-6.1,-18.1,0.0,8.9,39,2024-01-24,True,False,False,True,7,False,False,False,0,12.000000000000002,-12.100000000000001,1
-4.2,-16.8,0.0,7.6,47,2024-01-25,True,False,False,True,8,False,False,False,0,12.600000000000001,-10.5,1
-2.5,-15.2,0.0,7.4,46,2024-01-26,True,False,False,True,9,False,False,False,0,12.7,-8.85,1
-0.4,-14.7,0.0,10.7,42,2024-01-27,True,False,False,True,10,False,False,False,0,14.299999999999999,-7.55,1
0.1,-13.3,0.0,8.9,46,2024-01-28,True,False,False,True,11,False,False,False,0,13.4,-6.6000000000000005,1
2.8,-11.7,0.0,10.4,45,2024-01-29,True,False,False,True,12,False,False,False,0,14.5,-4.449999999999999,1
4.8,-8.6,0.0,12.4,47,2024-01-30,True,False,False,True,13,False,False,False,0,13.399999999999999,-1.9,1
3.0,-4.5,0.3,16.5,33,2024-01-31,True,False,False,True,14,False,False,False,0,7.5,-0.75,1
3.2,-6.9,0.2,11.0,58,2024-02-01,True,False,False,True,15,False,False,False,0,10.100000000000001,-1.85,1
0.1,-3.7,2.1,15.0,78,2024-02-02,True,False,False,False,1,False,False,True,2,3.8000000000000003,-1.8,1
0.6,-4.9,0.7,12.9,78,2024-02-03,True,False,False,True,2,False,False,False,0,5.5,-2.1500000000000004,1
3.5,-6.2,0.1,11.9,76,2024-02-04,True,False,False,True,3,False,False,False,0,9.7,-1.35,1
0.2,-7.9,0.0,16.7,70,2024-02-05,True,False,False,True,4,False,False,False,0,8.1,-3.85,1
-2.0,-9.8,0.0,12.0,55,2024-02-06,True,False,False,True,5,False,False,False,0,7.800000000000001,-5.9,1
